sample_date,site_name,watercourse,freshwater_body_type,latitude,longitude,distance_to_conham_mi,upstream_of_conham,group_name,mncat_name,county,nitrate_mgL,phosphate_mgL,secchi_turbidity,rain_last_24h,pollution_sources,main_land_use,notes
2020-08-30,Small unknown stream,Small Unknown Stream,Stream,51.3451343,-2.37108490399993,9.86,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.035,,,,Agriculture,Small tributary of the Cam Brook near Combe Hay. Sample area under trees but grazing upstream.
2020-08-30,Cam Brook,Cam Brook,Stream,51.3421390400001,-2.35031354299997,10.66,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Agriculture,Sunny after week of showers. Fast stream. Grazing on one bank deciduous woodland on other.
2020-08-30,Cam Brook,Cam Brook,Stream,51.3421390400001,-2.35031354299997,10.66,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.35,,,,Agriculture,Sunny after week of showers. Fast stream. Grazing on one bank deciduous woodland on other.
2020-08-30,Midford Brook,Midford Brook,Stream,51.3518987400001,-2.33206112899995,10.85,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Grassland_shrub,Sunny day after week of rain showers.  Good flow.
2020-08-30,Midford Brook,Midford Brook,Stream,51.3518987400001,-2.33206112899995,10.85,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.075,,,,Grassland_shrub,Sunny day after week of rain showers.  Good flow.
2020-08-30,Wellow Brook,Wellow Brook,Stream,51.3439337300001,-2.34145353499997,10.87,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Agriculture,Sunny after week of showers. Wellow Brook deep and slow ahead of mill.
2020-08-30,Wellow Brook,Wellow Brook,Stream,51.3439337300001,-2.34145353499997,10.87,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.075,,,,Agriculture,Sunny after week of showers. Wellow Brook deep and slow ahead of mill.
2020-08-30,Dundas Aqueduct (River Avon),River Avon,River,51.36140505,-2.31039491299993,11.26,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Grassland_shrub,"Rural, sunny but rain for the last week, decent stream"
2020-08-30,Dundas Aqueduct (River Avon),River Avon,River,51.36140505,-2.31039491299993,11.26,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.15,,,,Grassland_shrub,"Rural, sunny but rain for the last week, decent stream"
2020-08-31,River Avon,River Avon,River,51.454569,-2.54762899999997,0.87,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,None,,None,Industrial_commercial,None
2020-08-31,River Avon,River Avon,River,51.454569,-2.54762899999997,0.87,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.075,,,,Industrial_commercial,
2020-08-31,Castle Bridge,Other / unnamed,River,51.4546942100001,-2.58833312399997,2.4,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,None,,None,Urban_residential,None
2020-08-31,Castle Bridge,Other / unnamed,River,51.4546942100001,-2.58833312399997,2.4,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.15,,,,Urban_residential,
2020-08-31,Bristol Bridge,Other / unnamed,River,51.45348219,-2.59170776199994,2.52,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,None,,None,Urban_residential,None
2020-08-31,Bristol Bridge,Other / unnamed,River,51.45348219,-2.59170776199994,2.52,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.15,,,,Urban_residential,
2020-08-31,Prince Street Bridge,Other / unnamed,River,51.4488820700001,-2.59690336899996,2.69,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,None,,None,Urban_residential,None
2020-08-31,Prince Street Bridge,Other / unnamed,River,51.4488820700001,-2.59690336899996,2.69,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.15,,,,Urban_residential,
2020-08-31,"River Avon, Saltford, Bristol Sailing Club",River Avon,River,51.409093,-2.44475999999997,4.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Urban_residential,None
2020-08-31,"River Avon, Saltford, Bristol Sailing Club",River Avon,River,51.409093,-2.44475999999997,4.6,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.075,,,,Urban_residential,
2020-08-31,Stanton Drew road bridge,Other / unnamed,River,51.368456,-2.58063699999997,5.64,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,next to bridge on main road into Stanton Drew
2020-08-31,Stanton Drew road bridge,Other / unnamed,River,51.368456,-2.58063699999997,5.64,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Agriculture,next to bridge on main road into Stanton Drew
2020-08-31,River Chew Wier,River Chew,River,51.367056,-2.61435399999993,6.38,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,At the foot of a field of cows
2020-08-31,River Chew Wier,River Chew,River,51.367056,-2.61435399999993,6.38,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Agriculture,At the foot of a field of cows
2020-08-31,Winford brook ford,Winford Brook,Stream,51.36721751,-2.61957497399993,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Other,None
2020-08-31,Winford brook ford,Winford Brook,Stream,51.36721751,-2.61957497399993,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,,,,Other,
2020-08-31,Winford brook,Winford Brook,Stream,51.3821832,-2.65860609199996,6.87,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Other,None
2020-08-31,Winford brook,Winford Brook,Stream,51.3821832,-2.65860609199996,6.87,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.01,,,,Other,
2020-08-31,Winford brook,Winford Brook,Stream,51.38724913,-2.66621488499993,6.92,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Other,"Location not accurate as forgot to save, about a mile away. I’ll try and change on website"
2020-08-31,Winford brook,Winford Brook,Stream,51.38724913,-2.66621488499993,6.92,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Other,"Location not accurate as forgot to save, about a mile away. I’ll try and change on website"
2020-08-31,Greenbrook,Other / unnamed,Stream,51.3295560000001,-2.53529599999996,7.97,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Urban_residential,None
2020-08-31,Greenbrook,Other / unnamed,Stream,51.3295560000001,-2.53529599999996,7.97,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Urban_residential,
2020-08-31,Behind Yate Cineworld,Other / unnamed,River,51.5386580000001,-2.40762299999994,8.48,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,None,,None,Urban_green_space,None
2020-08-31,Behind Yate Cineworld,Other / unnamed,River,51.5386580000001,-2.40762299999994,8.48,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.75,0.01,,,,Urban_green_space,
2020-08-31,Mells Stream at Stoke Bottom,Mells Stream,Stream,51.2331621000001,-2.48475154399995,14.79,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Forest,None
2020-08-31,Mells Stream at Stoke Bottom,Mells Stream,Stream,51.2331621000001,-2.48475154399995,14.79,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Forest,
2020-08-31,Mells Stream at Tweed Farm below Coleford STW,Mells Stream,Stream,51.23873926,-2.44125086699995,14.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2020-08-31,Mells Stream at Tweed Farm below Coleford STW,Mells Stream,Stream,51.23873926,-2.44125086699995,14.8,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Agriculture,
2020-08-31,Mells Stream at Coleford,Mells Stream,Stream,51.2351692500001,-2.45136755199997,14.93,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2020-08-31,Mells Stream at Coleford,Mells Stream,Stream,51.2351692500001,-2.45136755199997,14.93,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.035,,,,Agriculture,
2020-08-31,Boa sailing club,Other / unnamed,River,51.3382202500001,-2.22861712799994,15.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,None
2020-08-31,Boa sailing club,Other / unnamed,River,51.3382202500001,-2.22861712799994,15.12,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,,,,Agriculture,
2020-09-01,Radstock,Other / unnamed,River,51.2928062900001,-2.45112981199998,11.11,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,None,,None,Urban_green_space,Trout visible in photo
2020-09-01,Radstock,Other / unnamed,River,51.2928062900001,-2.45112981199998,11.11,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.75,,,,Urban_green_space,Trout visible in photo
2020-09-01,Wellow brook,Wellow Brook,Stream,51.3102197000001,-2.38268111799994,11.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,Small slow flowing brook surrounded by agricultural land
2020-09-01,Wellow brook,Wellow Brook,Stream,51.3102197000001,-2.38268111799994,11.38,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,Small slow flowing brook surrounded by agricultural land
2020-09-01,Waterside,Other / unnamed,Stream,51.2889697000001,-2.44878469499997,11.39,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,None,,None,Grassland_shrub,None
2020-09-01,Waterside,Other / unnamed,Stream,51.2889697000001,-2.44878469499997,11.39,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.75,,,,Grassland_shrub,
2020-09-01,Kilmersdon - Ammerdown,Other / unnamed,Stream,51.2728676500001,-2.43562260799996,12.63,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,None
2020-09-01,Kilmersdon - Ammerdown,Other / unnamed,Stream,51.2728676500001,-2.43562260799996,12.63,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.15,,,,Agriculture,
2020-09-01,Kilmersdon- Charlton,Other / unnamed,Stream,51.2700917000001,-2.43776931599996,12.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,None
2020-09-01,Kilmersdon- Charlton,Other / unnamed,Stream,51.2700917000001,-2.43776931599996,12.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.15,,,,Agriculture,
2020-09-01,Vobster,Other / unnamed,River,51.23937369,-2.42326438699996,14.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,None
2020-09-01,Vobster,Other / unnamed,River,51.23937369,-2.42326438699996,14.99,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.15,,,,Agriculture,
2020-09-02,Chew Stoke Waterfall,River Chew,Stream,51.35307521,-2.63136393099995,7.59,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.35,None,,None,Grassland_shrub,I had no 4G reception at sample site so I am submitting record back at home. Need to change latitude and longitude but can’t see how to do that. EDIT: Location now updated and accurate 15/9/2020
2020-09-02,Chew Stoke Waterfall,River Chew,Stream,51.35307521,-2.63136393099995,7.59,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.35,,,,Grassland_shrub,I had no 4G reception at sample site so I am submitting record back at home. Need to change latitude and longitude but can’t see how to do that. EDIT: Location now updated and accurate 15/9/2020
2020-09-02,Somerset Frome - Tellisford,River Frome,River,51.30100643,-2.27863025699997,14.86,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,None
2020-09-02,Somerset Frome - Tellisford,River Frome,River,51.30100643,-2.27863025699997,14.86,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.035,,,,Agriculture,
2020-09-03,Spike Island,Other / unnamed,River,51.4479920000001,-2.61378499999995,3.41,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.15,None,,None,Urban_residential,None
2020-09-03,Spike Island,Other / unnamed,River,51.4479920000001,-2.61378499999995,3.41,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,7.5,0.15,,,,Urban_residential,
2020-09-04,Stockwood Vale brook (unnamed) Keynsham,Stockwood Vale Brook,Stream,51.41845342,-2.51083183399993,2.1,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Urban_residential,Surprisingly clean but large amounts of road surface gravel forming bars
2020-09-04,Stockwood Vale brook (unnamed) Keynsham,Stockwood Vale Brook,Stream,51.41845342,-2.51083183399993,2.1,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.035,,,,Urban_residential,Surprisingly clean but large amounts of road surface gravel forming bars
2020-09-04,River Avon,River Avon,River,51.4224745600001,-2.49156857499997,2.42,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,None,,None,Grassland_shrub,"Sample taken 5m downstream of access point to the river for both walkers, as well as livestock. River height normal and flow also normal. No wildlife spotted."
2020-09-04,River Avon,River Avon,River,51.4224745600001,-2.49156857499997,2.42,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.35,,,,Grassland_shrub,"Sample taken 5m downstream of access point to the river for both walkers, as well as livestock. River height normal and flow also normal. No wildlife spotted."
2020-09-04,River Avon,River Avon,River,51.4209541800001,-2.48444429599994,2.73,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.15,None,,None,Other,"Sample taken across from local boatyard and downstream from a number of moored river boats. Height of river seemed normal, with flow rate also normal. Wildlife - ducks, swans. Livestock (cows) located in the field alongside this stretch of the river but n"
2020-09-04,River Avon,River Avon,River,51.4209541800001,-2.48444429599994,2.73,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,7.5,0.15,,,,Other,"Sample taken across from local boatyard and downstream from a number of moored river boats. Height of river seemed normal, with flow rate also normal. Wildlife - ducks, swans. Livestock (cows) located in the field alongside this stretch of the river but no obvious location either upstream or downstream where they would have clear access to the water."
2020-09-04,River Avon,River Avon,River,51.4165665300001,-2.46082169499994,3.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,"Sample taken directly across from where the River Boyd enters the main waterway of the Avon, and 10m downstream from a small river/ stream that also enters the River Avon. This is also a popular swimming spot. River height seemed normal but flow rate seem"
2020-09-04,River Avon,River Avon,River,51.4165665300001,-2.46082169499994,3.74,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.15,,,,Agriculture,"Sample taken directly across from where the River Boyd enters the main waterway of the Avon, and 10m downstream from a small river/ stream that also enters the River Avon. This is also a popular swimming spot. River height seemed normal but flow rate seemed higher than usual. Wildlife - few swans passing through."
2020-09-04,River Avon,River Avon,River,51.4177205500001,-2.44819178699993,4.18,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.15,None,,None,Agriculture,Sample was taken 10m downstream of a water outlet that flows into the Avon. When paddling past on previous occasions I have noticed an unpleasant smell at this location also. River height seemed normal although flow rate was higher than usual.
2020-09-04,River Avon,River Avon,River,51.4177205500001,-2.44819178699993,4.18,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.15,,,,Agriculture,Sample was taken 10m downstream of a water outlet that flows into the Avon. When paddling past on previous occasions I have noticed an unpleasant smell at this location also. River height seemed normal although flow rate was higher than usual.
2020-09-04,River Chew Cradle Bridge,River Chew,River,51.38089655,-2.51215444099995,4.53,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Agriculture,None
2020-09-04,River Chew Cradle Bridge,River Chew,River,51.38089655,-2.51215444099995,4.53,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.035,,,,Agriculture,
2020-09-04,River Frome,River Frome,River,51.5302484600001,-2.48732674499996,6.24,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.035,None,,None,Agriculture,None
2020-09-04,River Frome,River Frome,River,51.5302484600001,-2.48732674499996,6.24,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,0.35,0.035,,,,Agriculture,
2020-09-05,Lincomb barn woods,Other / unnamed,River,51.4946557100001,-2.51547502199998,3.54,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,1.5,0.01,None,,None,Other,None
2020-09-05,Lincomb barn woods,Other / unnamed,River,51.4946557100001,-2.51547502199998,3.54,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Gloucestershire,3.5,0.01,,,,Other,
2020-09-05,Burnett Brook,Burnett Brook,Stream,51.38725528,-2.48311218499992,4.56,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.75,None,,None,Urban_residential,Steady flow now maintained
2020-09-05,Burnett Brook,Burnett Brook,Stream,51.38725528,-2.48311218499992,4.56,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,7.5,0.75,,,,Urban_residential,Steady flow now maintained
2020-09-05,River chew,River Chew,River,51.3715978700001,-2.56168235999996,5.19,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2020-09-05,River chew,River Chew,River,51.3715978700001,-2.56168235999996,5.19,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,3.5,0.01,,,,Agriculture,
2020-09-05,Chew River,River Chew,Stream,51.3552850300001,-2.61665375399997,7.12,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.075,None,,None,Forest,Far side of stream is agricultural grazing land. No cattle/animals  seen.
2020-09-05,Chew River,River Chew,Stream,51.3552850300001,-2.61665375399997,7.12,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.1,0.075,,,,Forest,Far side of stream is agricultural grazing land. No cattle/animals  seen.
2020-09-05,Avoncliff Aqueduct,River Avon,River,51.3389680000001,-2.28253299999994,13.11,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.075,None,,None,Agriculture,Clear
2020-09-05,Avoncliff Aqueduct,River Avon,River,51.3389680000001,-2.28253299999994,13.11,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.075,,,,Agriculture,Clear
2020-09-05,Bradford on Avon under railway bridge,River Avon,River,51.3444610000001,-2.25540799999993,13.9,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.75,None,,None,Urban_green_space,Clear water
2020-09-05,Bradford on Avon under railway bridge,River Avon,River,51.3444610000001,-2.25540799999993,13.9,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,3.5,0.75,,,,Urban_green_space,Clear water
2020-09-05,Somerset Frome - Tellisford,River Frome,River,51.3010019600001,-2.27838170599995,14.87,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Agriculture,River falling back to normal summer low after recent rain fall
2020-09-05,Somerset Frome - Tellisford,River Frome,River,51.3010019600001,-2.27838170599995,14.87,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.15,,,,Agriculture,River falling back to normal summer low after recent rain fall
2020-09-05,"Trowbridge, River Biss",River Biss,River,51.3173606900001,-2.20137142499993,16.86,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.15,None,,None,Urban_green_space,None
2020-09-05,"Trowbridge, River Biss",River Biss,River,51.3173606900001,-2.20137142499993,16.86,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,7.5,0.15,,,,Urban_green_space,
2020-09-05,Brool,Other / unnamed,Stream,51.4403082200001,-2.12212430399995,17.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.01,None,,None,Agriculture,Brook feeding river Avon
2020-09-05,Pudding brook,Pudding Brook,Stream,51.4447546900001,-2.12184054899996,17.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.01,None,,None,Forest,Pudding brook feeding in to The river Avon
2020-09-05,Brool,Other / unnamed,Stream,51.4403082200001,-2.12212430399995,17.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,0.1,0.01,,,,Agriculture,Brook feeding river Avon
2020-09-05,Pudding brook,Pudding Brook,Stream,51.4447546900001,-2.12184054899996,17.78,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,10,0.01,,,,Forest,Pudding brook feeding in to The river Avon
2020-09-05,Down from sewage works,Other / unnamed,River,51.4394976200001,-2.12037844999998,17.85,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.01,None,,None,Grassland_shrub,"Just down stream from a sewage works, river Avon"
2020-09-05,Down from sewage works,Other / unnamed,River,51.4394976200001,-2.12037844999998,17.85,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,0.75,0.01,,,,Grassland_shrub,"Just down stream from a sewage works, river Avon"
2020-09-06,River frome Eastville park,River Frome,River,51.4773846900001,-2.55539677099995,2.42,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.035,None,,None,Urban_green_space,Running alongside duck lake previous record
2020-09-06,River frome Eastville park,River Frome,River,51.4773846900001,-2.55539677099995,2.42,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,0.75,0.035,,,,Urban_green_space,Running alongside duck lake previous record
2020-09-06,Boiling Wells lane stream,Boiling Wells Lane Stream,Stream,51.4756677,-2.57517881699994,2.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,1.5,0.075,None,,None,Urban_residential,Sample taken down stream of barrier. Pipe allows water flow. Urban area/catchment but wasteland and field either side. Quiet road runs alongside.
2020-09-06,Boiling Wells lane stream,Boiling Wells Lane Stream,Stream,51.4756677,-2.57517881699994,2.75,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Bristol,3.5,0.075,,,,Urban_residential,Sample taken down stream of barrier. Pipe allows water flow. Urban area/catchment but wasteland and field either side. Quiet road runs alongside.
2020-09-06,"river chew, between publow and woollard weir",River Chew,River,51.3835234000001,-2.53352109999997,4.24,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2020-09-06,"river chew, between publow and woollard weir",River Chew,River,51.3835234000001,-2.53352109999997,4.24,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.01,,,,Agriculture,
2020-09-06,waterfall / bridge near birchwood lane,Other / unnamed,River,51.3789770000001,-2.53371599999997,4.55,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,None
2020-09-06,waterfall / bridge near birchwood lane,Other / unnamed,River,51.3789770000001,-2.53371599999997,4.55,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,,,,Agriculture,
2020-09-06,Tunbridge,Other / unnamed,River,51.3637200000001,-2.60950999999994,6.46,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Grassland_shrub,sample taken next bridge
2020-09-06,dumpers lane wier,Other / unnamed,River,51.3648020000001,-2.61232499999994,6.46,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.035,None,,None,Grassland_shrub,"medium movement towards wier,  a small amount of alge"
2020-09-06,Tunbridge,Other / unnamed,River,51.3637200000001,-2.60950999999994,6.46,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Grassland_shrub,sample taken next bridge
2020-09-06,dumpers lane wier,Other / unnamed,River,51.3648020000001,-2.61232499999994,6.46,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.35,0.035,,,,Grassland_shrub,"medium movement towards wier,  a small amount of alge"
2020-09-06,cider barn leat,Other / unnamed,Stream,51.3647910000001,-2.61347099999995,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,very slow moving water
2020-09-06,cider barn leat,Other / unnamed,Stream,51.3647910000001,-2.61347099999995,6.49,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,,,,Agriculture,very slow moving water
2020-09-06,upper wier,Other / unnamed,River,51.3607230000001,-2.61356599999993,6.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Grassland_shrub,"bottom of wier on the river Chew, top of wier forms leat heading for dumpers lane"
2020-09-06,upper wier,Other / unnamed,River,51.3607230000001,-2.61356599999993,6.73,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Grassland_shrub,"bottom of wier on the river Chew, top of wier forms leat heading for dumpers lane"
2020-09-06,Watercress Wood Stream,Watercress Wood Stream,Stream,51.4307250000001,-2.72386259999996,8.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,1.5,0.01,None,,None,Agriculture,"Stream bordering agricultural fields in the vicinity of Watercress farm, and beside a small wood (Watercress wood)"
2020-09-06,Watercress Wood Stream,Watercress Wood Stream,Stream,51.4307250000001,-2.72386259999996,8.2,False,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Somerset,0.75,0.01,,,,Agriculture,"Stream bordering agricultural fields in the vicinity of Watercress farm, and beside a small wood (Watercress wood)"
2020-09-06,Tellisford,Other / unnamed,River,51.2975754600001,-2.28061615599995,14.96,True,Bristol Avon WaterBlitz,Avon Bristol and Somerset North Streams,Wiltshire,1.5,0.035,None,,None,Agriculture,Just before the weir.
